occ_code,title,observed_exposure,SOCcode,JobName,JobFamily,isBright,isGreen,JobZone,MedianSalary,JobForecast,ChanceAuto,WageGroup,major_group_code
11-1011,Chief Executives,0.0333,11-1011.00,Chief Executives,Management,False,False,5.0,189600.0,16800.0,1.5,,11-0000
11-1011,Chief Executives,0.0333,11-1011.03,Chief Sustainability Officers,Management,False,True,5.0,189600.0,16800.0,-1.0,Chief Executives,11-0000
11-1021,General and Operations Managers,0.1378,11-1021.00,General and Operations Managers,Management,True,True,4.0,100930.0,230000.0,16.0,,11-0000
11-1031,Legislators,0.0,11-1031.00,Legislators,Management,False,False,4.0,24670.0,4300.0,-1.0,,11-0000
11-2011,Advertising and Promotions Managers,0.1731,11-2011.00,Advertising and Promotions Managers,Management,False,False,4.0,117130.0,2700.0,4.0,,11-0000
11-2011,Advertising and Promotions Managers,0.1731,11-2011.01,Green Marketers,Management,False,True,-1.0,117130.0,2700.0,-1.0,Advertising and Promotions Managers,11-0000
11-2021,Marketing Managers,0.3195,11-2021.00,Marketing Managers,Management,True,True,4.0,134290.0,26000.0,1.4,,11-0000
11-2022,Sales Managers,0.0433,11-2022.00,Sales Managers,Management,False,False,4.0,124220.0,39000.0,1.3,,11-0000
11-2032,Public Relations Managers,0.2315,,,,,,,,,,,11-0000
11-3012,Administrative Services Managers,0.0,,,,,,,,,,,11-0000
11-3013,Facilities Managers,0.1345,,,,,,,,,,,11-0000
11-3021,Computer and Information Systems Managers,0.1559,11-3021.00,Computer and Information Systems Managers,Management,True,False,4.0,142530.0,38800.0,4.0,,11-0000
11-3031,Financial Managers,0.3907,11-3031.00,Financial Managers,Management,True,False,-1.0,127990.0,64900.0,7.0,,11-0000
11-3031,Financial Managers,0.3907,11-3031.02,"Financial Managers, Branch or Department",Management,True,False,4.0,127990.0,64900.0,-1.0,Financial Managers,11-0000
11-3031,Financial Managers,0.3907,11-3031.01,Treasurers and Controllers,Management,True,False,5.0,127990.0,64900.0,-1.0,Financial Managers,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.03,Biofuels Production Managers,Management,False,True,4.0,103380.0,13800.0,-1.0,Industrial Production Managers,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.04,Biomass Power Plant Managers,Management,False,True,4.0,103380.0,13800.0,-1.0,Industrial Production Managers,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.02,Geothermal Production Managers,Management,False,True,3.0,103380.0,13800.0,-1.0,Industrial Production Managers,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.06,Hydroelectric Production Managers,Management,False,True,3.0,103380.0,13800.0,-1.0,Industrial Production Managers,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.00,Industrial Production Managers,Management,False,True,4.0,103380.0,13800.0,3.0,,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.05,Methane/Landfill Gas Collection System Operators,Management,False,True,-1.0,103380.0,13800.0,-1.0,Industrial Production Managers,11-0000
11-3051,Industrial Production Managers,0.0132,11-3051.01,Quality Control Systems Managers,Management,False,False,4.0,103380.0,13800.0,-1.0,Industrial Production Managers,11-0000
11-3061,Purchasing Managers,0.2004,11-3061.00,Purchasing Managers,Management,False,False,4.0,118940.0,6400.0,3.0,,11-0000
11-3071,"Transportation, Storage, and Distribution Managers",0.0956,11-3071.03,Logistics Managers,Management,False,True,4.0,94730.0,11400.0,-1.0,"Transportation, Storage, and Distribution Managers",11-0000
11-3071,"Transportation, Storage, and Distribution Managers",0.0956,11-3071.02,Storage and Distribution Managers,Management,False,True,4.0,94730.0,11400.0,-1.0,"Transportation, Storage, and Distribution Managers",11-0000
11-3071,"Transportation, Storage, and Distribution Managers",0.0956,11-3071.01,Transportation Managers,Management,False,True,4.0,94730.0,11400.0,-1.0,"Transportation, Storage, and Distribution Managers",11-0000
11-3071,"Transportation, Storage, and Distribution Managers",0.0956,11-3071.00,"Transportation, Storage, and Distribution Managers",Management,False,False,-1.0,94730.0,11400.0,59.0,,11-0000
11-3111,Compensation and Benefits Managers,0.0,11-3111.00,Compensation and Benefits Managers,Management,False,False,4.0,121010.0,1400.0,96.0,,11-0000
11-3121,Human Resources Managers,0.0,11-3121.00,Human Resources Managers,Management,True,False,4.0,113300.0,14400.0,0.6,,11-0000
11-3131,Training and Development Managers,0.3777,11-3131.00,Training and Development Managers,Management,True,False,4.0,111340.0,3800.0,0.6,,11-0000
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.0,11-9013.03,Aquacultural Managers,Management,False,False,4.0,67950.0,95600.0,-1.0,"Farmers, Ranchers, and Other Agricultural Managers",11-0000
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.0,11-9013.02,Farm and Ranch Managers,Management,False,True,4.0,67950.0,95600.0,-1.0,"Farmers, Ranchers, and Other Agricultural Managers",11-0000
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.0,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",Management,False,False,-1.0,67950.0,95600.0,5.0,,11-0000
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.0,11-9013.01,Nursery and Greenhouse Managers,Management,False,False,3.0,67950.0,95600.0,-1.0,"Farmers, Ranchers, and Other Agricultural Managers",11-0000
11-9021,Construction Managers,0.1186,11-9021.00,Construction Managers,Management,True,True,4.0,93370.0,40200.0,7.0,,11-0000
11-9031,"Education and Childcare Administrators, Preschool and Daycare",0.0395,11-9031.00,"Education Administrators, Preschool and Childcare Center/Program",Management,True,False,4.0,47940.0,5800.0,1.5,,11-0000
11-9032,"Education Administrators, Kindergarten through Secondary",0.0525,11-9032.00,"Education Administrators, Elementary and Secondary School",Management,False,False,5.0,95310.0,22900.0,0.5,,11-0000
11-9033,"Education Administrators, Postsecondary",0.0644,11-9033.00,"Education Administrators, Postsecondary",Management,True,False,5.0,94340.0,16800.0,1.0,,11-0000
11-9041,Architectural and Engineering Managers,0.0306,11-9041.00,Architectural and Engineering Managers,Management,False,True,5.0,140760.0,14600.0,1.7,,11-0000
11-9041,Architectural and Engineering Managers,0.0306,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,Management,False,True,4.0,140760.0,14600.0,-1.0,Architectural and Engineering Managers,11-0000
11-9051,Food Service Managers,0.0,11-9051.00,Food Service Managers,Management,True,False,2.0,54240.0,46900.0,8.0,,11-0000
11-9071,Gambling Managers,0.0,11-9071.00,Gaming Managers,Management,True,False,3.0,74700.0,700.0,9.0,,11-0000
11-9081,Lodging Managers,0.1215,11-9081.00,Lodging Managers,Management,False,False,4.0,53390.0,5500.0,0.4,,11-0000
11-9111,Medical and Health Services Managers,0.0659,11-9111.00,Medical and Health Services Managers,Management,True,False,5.0,99730.0,42200.0,0.7,,11-0000
11-9121,Natural Sciences Managers,0.0613,11-9121.01,Clinical Research Coordinators,Management,False,False,4.0,123860.0,6100.0,-1.0,Natural Sciences Managers,11-0000
11-9121,Natural Sciences Managers,0.0613,11-9121.00,Natural Sciences Managers,Management,False,True,5.0,123860.0,6100.0,1.8,,11-0000
11-9121,Natural Sciences Managers,0.0613,11-9121.02,Water Resource Specialists,Management,False,True,4.0,123860.0,6100.0,-1.0,Natural Sciences Managers,11-0000
11-9131,Postmasters and Mail Superintendents,0.0,11-9131.00,Postmasters and Mail Superintendents,Management,False,False,2.0,75970.0,500.0,75.0,,11-0000
11-9141,"Property, Real Estate, and Community Association Managers",0.1653,11-9141.00,"Property, Real Estate, and Community Association Managers",Management,True,False,4.0,58340.0,31600.0,81.0,,11-0000
11-9151,Social and Community Service Managers,0.1808,11-9151.00,Social and Community Service Managers,Management,True,False,4.0,65320.0,17800.0,0.7,,11-0000
11-9161,Emergency Management Directors,0.0,11-9161.00,Emergency Management Directors,Management,False,False,4.0,74420.0,900.0,0.3,,11-0000
11-9171,Funeral Home Managers,0.0108,,,,,,,,,,,11-0000
11-9179,"Personal Service Managers, All Other",0.1244,,,,,,,,,,,11-0000
11-9199,"Managers, All Other",0.0686,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Management,False,True,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.02,Compliance Managers,Management,False,True,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.03,Investment Fund Managers,Management,False,False,5.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.08,Loss Prevention Managers,Management,False,False,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.00,"Managers, All Other",Management,False,False,-1.0,107480.0,91300.0,25.0,,11-0000
11-9199,"Managers, All Other",0.0686,11-9199.01,Regulatory Affairs Managers,Management,False,True,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.07,Security Managers,Management,False,False,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.04,Supply Chain Managers,Management,False,True,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.09,Wind Energy Operations Managers,Management,False,True,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
11-9199,"Managers, All Other",0.0686,11-9199.10,Wind Energy Project Managers,Management,False,True,4.0,107480.0,91300.0,-1.0,"Managers, All Other",11-0000
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",0.118,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,True,False,4.0,66040.0,2600.0,24.0,,13-0000
13-1031,"Claims Adjusters, Examiners, and Investigators",0.0818,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,False,False,-1.0,65900.0,25800.0,98.0,,13-0000
13-1031,"Claims Adjusters, Examiners, and Investigators",0.0818,13-1031.01,"Claims Examiners, Property and Casualty Insurance",Business and Financial Operations,False,False,4.0,65900.0,25800.0,-1.0,"Claims Adjusters, Examiners, and Investigators",13-0000
13-1031,"Claims Adjusters, Examiners, and Investigators",0.0818,13-1031.02,"Insurance Adjusters, Examiners, and Investigators",Business and Financial Operations,False,False,4.0,65900.0,25800.0,-1.0,"Claims Adjusters, Examiners, and Investigators",13-0000
13-1032,"Insurance Appraisers, Auto Damage",0.0,13-1032.00,"Insurance Appraisers, Auto Damage",Business and Financial Operations,False,False,3.0,62520.0,1600.0,98.0,,13-0000
13-1041,Compliance Officers,0.1211,13-1041.00,Compliance Officers,Business and Financial Operations,False,False,-1.0,68860.0,30700.0,8.0,,13-0000
13-1041,Compliance Officers,0.1211,13-1041.06,Coroners,Business and Financial Operations,False,False,3.0,68860.0,30700.0,-1.0,Compliance Officers,13-0000
13-1041,Compliance Officers,0.1211,13-1041.01,Environmental Compliance Inspectors,Business and Financial Operations,False,False,4.0,68860.0,30700.0,-1.0,Compliance Officers,13-0000
13-1041,Compliance Officers,0.1211,13-1041.03,Equal Opportunity Representatives and Officers,Business and Financial Operations,False,False,4.0,68860.0,30700.0,-1.0,Compliance Officers,13-0000
13-1041,Compliance Officers,0.1211,13-1041.04,Government Property Inspectors and Investigators,Business and Financial Operations,False,False,3.0,68860.0,30700.0,-1.0,Compliance Officers,13-0000
13-1041,Compliance Officers,0.1211,13-1041.02,Licensing Examiners and Inspectors,Business and Financial Operations,False,False,3.0,68860.0,30700.0,-1.0,Compliance Officers,13-0000
13-1041,Compliance Officers,0.1211,13-1041.07,Regulatory Affairs Specialists,Business and Financial Operations,False,True,4.0,68860.0,30700.0,-1.0,Compliance Officers,13-0000
13-1051,Cost Estimators,0.0,13-1051.00,Cost Estimators,Business and Financial Operations,True,False,4.0,64040.0,24200.0,57.0,,13-0000
13-1071,Human Resources Specialists,0.4034,13-1071.00,Human Resources Specialists,Business and Financial Operations,False,False,4.0,60880.0,67700.0,-1.0,,13-0000
13-1074,Farm Labor Contractors,0.0,13-1074.00,Farm Labor Contractors,Business and Financial Operations,True,False,2.0,46150.0,200.0,97.0,,13-0000
13-1075,Labor Relations Specialists,0.0,13-1075.00,Labor Relations Specialists,Business and Financial Operations,False,False,4.0,67790.0,7000.0,-1.0,,13-0000
13-1081,Logisticians,0.1571,13-1081.00,Logisticians,Business and Financial Operations,False,False,4.0,74600.0,17900.0,1.2,,13-0000
13-1081,Logisticians,0.1571,13-1081.02,Logistics Analysts,Business and Financial Operations,False,True,4.0,74600.0,17900.0,-1.0,Logisticians,13-0000
13-1081,Logisticians,0.1571,13-1081.01,Logistics Engineers,Business and Financial Operations,False,True,4.0,74600.0,17900.0,-1.0,Logisticians,13-0000
13-1111,Management Analysts,0.2435,13-1111.00,Management Analysts,Business and Financial Operations,True,False,5.0,83610.0,99900.0,13.0,,13-0000
13-1121,"Meeting, Convention, and Event Planners",0.1023,13-1121.00,"Meeting, Convention, and Event Planners",Business and Financial Operations,True,False,4.0,49370.0,16800.0,4.0,,13-0000
13-1131,Fundraisers,0.0466,13-1131.00,Fundraisers,Business and Financial Operations,True,False,4.0,56950.0,11300.0,-1.0,,13-0000
13-1141,"Compensation, Benefits, and Job Analysis Specialists",0.0649,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,False,False,4.0,63000.0,9200.0,47.0,,13-0000
13-1151,Training and Development Specialists,0.2793,13-1151.00,Training and Development Specialists,Business and Financial Operations,True,True,4.0,60870.0,37300.0,1.4,,13-0000
13-1161,Market Research Analysts and Marketing Specialists,0.6483,13-1161.00,Market Research Analysts and Marketing Specialists,Business and Financial Operations,True,False,4.0,63120.0,90700.0,61.0,,13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.04,Business Continuity Planners,Business and Financial Operations,True,False,4.0,70530.0,119600.0,-1.0,"Business Operations Specialists, All Other",13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.00,"Business Operations Specialists, All Other",Business and Financial Operations,True,False,-1.0,70530.0,119600.0,23.0,,13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.03,Customs Brokers,Business and Financial Operations,True,False,3.0,70530.0,119600.0,-1.0,"Business Operations Specialists, All Other",13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.01,Energy Auditors,Business and Financial Operations,True,True,3.0,70530.0,119600.0,-1.0,"Business Operations Specialists, All Other",13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.06,Online Merchants,Business and Financial Operations,True,False,4.0,70530.0,119600.0,-1.0,"Business Operations Specialists, All Other",13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.02,Security Management Specialists,Business and Financial Operations,True,False,4.0,70530.0,119600.0,-1.0,"Business Operations Specialists, All Other",13-0000
13-1199,"Business Operations Specialists, All Other",0.1846,13-1199.05,Sustainability Specialists,Business and Financial Operations,True,True,4.0,70530.0,119600.0,-1.0,"Business Operations Specialists, All Other",13-0000
13-2011,Accountants and Auditors,0.3478,13-2011.01,Accountants,Business and Financial Operations,True,False,4.0,70500.0,146000.0,-1.0,Accountants and Auditors,13-0000
13-2011,Accountants and Auditors,0.3478,13-2011.00,Accountants and Auditors,Business and Financial Operations,True,False,-1.0,70500.0,146000.0,94.0,,13-0000
13-2011,Accountants and Auditors,0.3478,13-2011.02,Auditors,Business and Financial Operations,True,False,4.0,70500.0,146000.0,-1.0,Accountants and Auditors,13-0000
13-2031,Budget Analysts,0.0672,13-2031.00,Budget Analysts,Business and Financial Operations,False,False,4.0,76220.0,4800.0,94.0,,13-0000
13-2041,Credit Analysts,0.1685,13-2041.00,Credit Analysts,Business and Financial Operations,False,False,4.0,71520.0,7400.0,98.0,,13-0000
13-2051,Financial and Investment Analysts,0.5716,13-2051.00,Financial Analysts,Business and Financial Operations,False,True,4.0,85660.0,30900.0,23.0,,13-0000
13-2052,Personal Financial Advisors,0.3504,13-2052.00,Personal Financial Advisors,Business and Financial Operations,True,True,4.0,88890.0,23200.0,58.0,,13-0000
13-2053,Insurance Underwriters,0.0625,13-2053.00,Insurance Underwriters,Business and Financial Operations,False,False,4.0,69380.0,8400.0,99.0,,13-0000
13-2054,Financial Risk Specialists,0.2649,,,,,,,,,,,13-0000
13-2061,Financial Examiners,0.0428,13-2061.00,Financial Examiners,Business and Financial Operations,True,False,4.0,80180.0,5200.0,17.0,,13-0000
13-2071,Credit Counselors,0.2341,13-2071.00,Credit Counselors,Business and Financial Operations,True,False,4.0,45180.0,3800.0,4.0,,13-0000
13-2071,Credit Counselors,0.2341,13-2071.01,Loan Counselors,Business and Financial Operations,True,False,4.0,45180.0,3800.0,-1.0,Credit Counselors,13-0000
13-2072,Loan Officers,0.1857,13-2072.00,Loan Officers,Business and Financial Operations,True,False,3.0,63040.0,29900.0,98.0,,13-0000
13-2081,"Tax Examiners and Collectors, and Revenue Agents",0.0275,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,False,False,3.0,54440.0,4600.0,93.0,,13-0000
13-2082,Tax Preparers,0.1283,13-2082.00,Tax Preparers,Business and Financial Operations,False,False,3.0,39390.0,10600.0,99.0,,13-0000
13-2099,"Financial Specialists, All Other",0.2202,13-2099.01,Financial Quantitative Analysts,Business and Financial Operations,False,True,5.0,70280.0,13700.0,-1.0,"Financial Specialists, All Other",13-0000
13-2099,"Financial Specialists, All Other",0.2202,13-2099.00,"Financial Specialists, All Other",Business and Financial Operations,False,False,-1.0,70280.0,13700.0,33.0,,13-0000
13-2099,"Financial Specialists, All Other",0.2202,13-2099.04,"Fraud Examiners, Investigators and Analysts",Business and Financial Operations,False,False,4.0,70280.0,13700.0,-1.0,"Financial Specialists, All Other",13-0000
13-2099,"Financial Specialists, All Other",0.2202,13-2099.03,Investment Underwriters,Business and Financial Operations,False,True,-1.0,70280.0,13700.0,-1.0,"Financial Specialists, All Other",13-0000
13-2099,"Financial Specialists, All Other",0.2202,13-2099.02,Risk Management Specialists,Business and Financial Operations,False,True,4.0,70280.0,13700.0,-1.0,"Financial Specialists, All Other",13-0000
15-1211,Computer Systems Analysts,0.2763,,,,,,,,,,,15-0000
15-1212,Information Security Analysts,0.4859,,,,,,,,,,,15-0000
15-1221,Computer and Information Research Scientists,0.3404,,,,,,,,,,,15-0000
15-1231,Computer Network Support Specialists,0.2867,,,,,,,,,,,15-0000
15-1232,Computer User Support Specialists,0.4685,,,,,,,,,,,15-0000
15-1241,Computer Network Architects,0.1987,,,,,,,,,,,15-0000
15-1242,Database Administrators,0.3315,,,,,,,,,,,15-0000
15-1243,Database Architects,0.5787,,,,,,,,,,,15-0000
15-1244,Network and Computer Systems Administrators,0.3373,,,,,,,,,,,15-0000
15-1251,Computer Programmers,0.7451,,,,,,,,,,,15-0000
15-1252,Software Developers,0.288,,,,,,,,,,,15-0000
15-1253,Software Quality Assurance Analysts and Testers,0.5195,,,,,,,,,,,15-0000
15-1254,Web Developers,0.4802,,,,,,,,,,,15-0000
15-1255,Web and Digital Interface Designers,0.249,,,,,,,,,,,15-0000
15-1299,"Computer Occupations, All Other",0.3106,,,,,,,,,,,15-0000
15-2011,Actuaries,0.0539,15-2011.00,Actuaries,Computer and Mathematical,True,False,4.0,102880.0,2200.0,21.0,,15-0000
15-2021,Mathematicians,0.4241,15-2021.00,Mathematicians,Computer and Mathematical,True,False,5.0,101900.0,300.0,5.0,,15-0000
15-2031,Operations Research Analysts,0.4288,15-2031.00,Operations Research Analysts,Computer and Mathematical,True,False,5.0,83390.0,10900.0,4.0,,15-0000
15-2041,Statisticians,0.2107,15-2041.01,Biostatisticians,Computer and Mathematical,True,False,5.0,87780.0,5300.0,-1.0,Statisticians,15-0000
15-2041,Statisticians,0.2107,15-2041.02,Clinical Data Managers,Computer and Mathematical,True,False,4.0,87780.0,5300.0,-1.0,Statisticians,15-0000
15-2041,Statisticians,0.2107,15-2041.00,Statisticians,Computer and Mathematical,True,False,5.0,87780.0,5300.0,22.0,,15-0000
15-2051,Data Scientists,0.4605,,,,,,,,,,,15-0000
15-2099,"Mathematical Science Occupations, All Other",0.4793,15-2099.00,"Mathematical Science Occupations, All Other",Computer and Mathematical,False,False,-1.0,57190.0,200.0,-1.0,Miscellaneous Mathematical Science Occupations,15-0000
17-1011,"Architects, Except Landscape and Naval",0.0784,17-1011.00,"Architects, Except Landscape and Naval",Architecture and Engineering,True,True,4.0,79380.0,11800.0,1.8,,17-0000
17-1012,Landscape Architects,0.0,17-1012.00,Landscape Architects,Architecture and Engineering,False,True,4.0,68230.0,1900.0,5.0,,17-0000
17-1021,Cartographers and Photogrammetrists,0.08,17-1021.00,Cartographers and Photogrammetrists,Architecture and Engineering,True,False,4.0,64430.0,1100.0,88.0,,17-0000
17-1022,Surveyors,0.0022,17-1022.01,Geodetic Surveyors,Architecture and Engineering,False,False,4.0,62580.0,4000.0,-1.0,Surveyors,17-0000
17-1022,Surveyors,0.0022,17-1022.00,Surveyors,Architecture and Engineering,False,False,4.0,62580.0,4000.0,38.0,,17-0000
17-2011,Aerospace Engineers,0.0753,17-2011.00,Aerospace Engineers,Architecture and Engineering,False,True,4.0,115220.0,4500.0,1.7,,17-0000
17-2021,Agricultural Engineers,0.0,17-2021.00,Agricultural Engineers,Architecture and Engineering,False,False,4.0,77110.0,200.0,49.0,,17-0000
17-2031,Bioengineers and Biomedical Engineers,0.1328,17-2031.00,Biomedical Engineers,Architecture and Engineering,False,False,4.0,88550.0,1500.0,4.0,,17-0000
17-2041,Chemical Engineers,0.0,17-2041.00,Chemical Engineers,Architecture and Engineering,False,True,4.0,104910.0,2400.0,1.7,,17-0000
17-2051,Civil Engineers,0.0081,17-2051.00,Civil Engineers,Architecture and Engineering,False,True,4.0,86640.0,28300.0,1.9,,17-0000
17-2051,Civil Engineers,0.0081,17-2051.01,Transportation Engineers,Architecture and Engineering,False,True,4.0,86640.0,28300.0,-1.0,Civil Engineers,17-0000
17-2061,Computer Hardware Engineers,0.1453,17-2061.00,Computer Hardware Engineers,Architecture and Engineering,False,False,4.0,114600.0,5200.0,22.0,,17-0000
17-2071,Electrical Engineers,0.059,17-2071.00,Electrical Engineers,Architecture and Engineering,False,True,4.0,96640.0,13900.0,10.0,,17-0000
17-2072,"Electronics Engineers, Except Computer",0.0999,17-2072.00,"Electronics Engineers, Except Computer",Architecture and Engineering,False,True,4.0,102700.0,9000.0,3.0,,17-0000
17-2072,"Electronics Engineers, Except Computer",0.0999,17-2072.01,Radio Frequency Identification Device Specialists,Architecture and Engineering,False,False,4.0,102700.0,9000.0,-1.0,"Electronics Engineers, Except Computer",17-0000
17-2081,Environmental Engineers,0.0358,17-2081.00,Environmental Engineers,Architecture and Engineering,False,True,5.0,87620.0,4600.0,1.8,,17-0000
17-2081,Environmental Engineers,0.0358,17-2081.01,Water/Wastewater Engineers,Architecture and Engineering,False,True,4.0,87620.0,4600.0,-1.0,Environmental Engineers,17-0000
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.0,17-2111.02,Fire-Prevention and Protection Engineers,Architecture and Engineering,False,False,4.0,89130.0,2000.0,-1.0,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",17-0000
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.0,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Architecture and Engineering,False,False,-1.0,89130.0,2000.0,3.0,,17-0000
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.0,17-2111.01,Industrial Safety and Health Engineers,Architecture and Engineering,False,True,4.0,89130.0,2000.0,-1.0,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",17-0000
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.0,17-2111.03,Product Safety Engineers,Architecture and Engineering,False,False,4.0,89130.0,2000.0,-1.0,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",17-0000
17-2112,Industrial Engineers,0.0367,17-2112.01,Human Factors Engineers and Ergonomists,Architecture and Engineering,True,False,5.0,87040.0,22600.0,-1.0,Industrial Engineers,17-0000
17-2112,Industrial Engineers,0.0367,17-2112.00,Industrial Engineers,Architecture and Engineering,True,True,4.0,87040.0,22600.0,3.0,,17-0000
17-2121,Marine Engineers and Naval Architects,0.0358,17-2121.02,Marine Architects,Architecture and Engineering,True,False,4.0,92560.0,800.0,-1.0,Marine Engineers and Naval Architects,17-0000
17-2121,Marine Engineers and Naval Architects,0.0358,17-2121.01,Marine Engineers,Architecture and Engineering,True,False,4.0,92560.0,800.0,-1.0,Marine Engineers and Naval Architects,17-0000
17-2121,Marine Engineers and Naval Architects,0.0358,17-2121.00,Marine Engineers and Naval Architects,Architecture and Engineering,True,False,-1.0,92560.0,800.0,1.0,,17-0000
17-2131,Materials Engineers,0.0,17-2131.00,Materials Engineers,Architecture and Engineering,False,False,4.0,92390.0,1700.0,2.0,,17-0000
17-2141,Mechanical Engineers,0.0813,17-2141.02,Automotive Engineers,Architecture and Engineering,False,True,4.0,87370.0,22900.0,-1.0,Mechanical Engineers,17-0000
17-2141,Mechanical Engineers,0.0813,17-2141.01,Fuel Cell Engineers,Architecture and Engineering,False,True,5.0,87370.0,22900.0,-1.0,Mechanical Engineers,17-0000
17-2141,Mechanical Engineers,0.0813,17-2141.00,Mechanical Engineers,Architecture and Engineering,False,True,4.0,87370.0,22900.0,1.1,,17-0000
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.0,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,False,False,4.0,92250.0,500.0,14.0,,17-0000
17-2161,Nuclear Engineers,0.0,17-2161.00,Nuclear Engineers,Architecture and Engineering,False,True,4.0,107600.0,1100.0,7.0,,17-0000
17-2171,Petroleum Engineers,0.0,17-2171.00,Petroleum Engineers,Architecture and Engineering,False,False,4.0,137170.0,2500.0,16.0,,17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.01,Biochemical Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.03,Energy Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.00,"Engineers, All Other",Architecture and Engineering,False,False,-1.0,96980.0,11700.0,1.4,,17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.04,Manufacturing Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.05,Mechatronics Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.06,Microsystems Engineers,Architecture and Engineering,False,True,5.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.09,Nanosystems Engineers,Architecture and Engineering,False,True,5.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.07,Photonics Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.08,Robotics Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.11,Solar Energy Systems Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-2199,"Engineers, All Other",0.0659,17-2199.02,Validation Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
